u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,length,geometry,junction,tunnel
249718467,249718468,0,285028856,True,,,Calle 5,residential,40,139.221,"LINESTRING (-57.9656778 -34.8995358, -57.9645493 -34.900379)",,
249718467,249718466,0,759399404,True,,,Calle 33,residential,40,139.919,"LINESTRING (-57.9656778 -34.8995358, -57.9667039 -34.9004713)",,
249718468,249718469,0,285028856,True,,,Calle 5,residential,40,139.191,"LINESTRING (-57.9645493 -34.900379, -57.9634209 -34.9012219)",,
249718468,249718484,0,285554860,True,,,Calle 34,residential,40,136.674,"LINESTRING (-57.9645493 -34.900379, -57.9635466 -34.8994655)",,
249718469,249718464,0,23128280,True,,,Calle 35,residential,40,138.583,"LINESTRING (-57.9634209 -34.9012219, -57.9644388 -34.9021473)",,
249718469,249718470,0,285028856,True,,,Calle 5,residential,40,136.508,"LINESTRING (-57.9634209 -34.9012219, -57.9623144 -34.9020487)",,
249718470,249718471,0,285028856,True,,,Calle 5,residential,40,139.091,"LINESTRING (-57.9623144 -34.9020487, -57.9611869 -34.9028911)",,
249718470,249718482,0,285554872,True,,,Calle 36,residential,40,138.001,"LINESTRING (-57.9623144 -34.9020487, -57.9613032 -34.9011254)",,
249718471,249718472,0,285028856,True,,,Calle 5,residential,40,132.651,"LINESTRING (-57.9611869 -34.9028911, -57.9601116 -34.9036945)",,
249718471,249718462,0,463546452,True,,,Calle 37,residential,40,137.235,"LINESTRING (-57.9611869 -34.9028911, -57.9621945 -34.9038078)",,
249718472,2760842097,0,285028856,True,,,Calle 5,residential,40,14.143,"LINESTRING (-57.9601116 -34.9036945, -57.959997 -34.9037802)",,
249718472,249718461,0,278134799,True,1,,Avenida 38,secondary,60,136.59199999999998,"LINESTRING (-57.9601116 -34.9036945, -57.9610156 -34.9045164, -57.9611149 -34.9046066)",,
249718474,249718475,0,285028856,True,,,Calle 5,residential,40,138.63,"LINESTRING (-57.958853 -34.9046349, -57.9577292 -34.9054745)",,
249718474,249718478,0,285554883,True,,,Calle 39,residential,40,140.319,"LINESTRING (-57.958853 -34.9046349, -57.9578222 -34.903698)",,
249718475,249718458,0,283164244,True,,,Calle 40,residential,40,135.158,"LINESTRING (-57.9577292 -34.9054745, -57.9587219 -34.9063771)",,
249718475,249718476,0,285028856,True,,,Calle 5,residential,40,136.886,"LINESTRING (-57.9577292 -34.9054745, -57.9566196 -34.9063036)",,
249718476,249718457,0,270655805,True,,,Calle 41,residential,40,134.481,"LINESTRING (-57.9566196 -34.9063036, -57.9576073 -34.9072017)",,
249718476,2635165834,0,285028856,True,,,Calle 5,residential,40,131.186,"LINESTRING (-57.9566196 -34.9063036, -57.9555561 -34.9070981)",,
249718477,249718475,0,283164244,True,,,Calle 40,residential,40,140.987,"LINESTRING (-57.9566934 -34.9045332, -57.9577292 -34.9054745)",,
249718478,249718495,0,285554883,True,,,Calle 39,residential,40,139.259,"LINESTRING (-57.9578222 -34.903698, -57.9567993 -34.9027681)",,
249718480,249718472,0,278134799,True,1,,Avenida 38,secondary,60,139.565,"LINESTRING (-57.9590864 -34.9027626, -57.9601116 -34.9036945)",,
249718481,249718471,0,463546452,True,,,Calle 37,residential,40,138.675,"LINESTRING (-57.9601687 -34.9019648, -57.9611869 -34.9028911)",,
249718482,249718490,0,285554872,True,,,Calle 36,residential,40,139.501,"LINESTRING (-57.9613032 -34.9011254, -57.9602811 -34.900192)",,
249718483,249718469,0,23128280,True,,,Calle 35,residential,40,137.324,"LINESTRING (-57.9624124 -34.9003048, -57.9634209 -34.9012219)",,
249718484,249718488,0,285554860,True,,,Calle 34,residential,40,139.503,"LINESTRING (-57.9635466 -34.8994655, -57.962523 -34.8985332)",,
249718485,249718467,0,759399404,True,,,Calle 33,residential,40,135.992,"LINESTRING (-57.9646806 -34.8986265, -57.9656778 -34.8995358)",,
249718487,249718488,0,23128286,True,,,Calle 3,residential,40,139.344,"LINESTRING (-57.9636575 -34.8976938, -57.962523 -34.8985332)",,
249718487,249718485,0,759399404,True,,,Calle 33,residential,40,139.506,"LINESTRING (-57.9636575 -34.8976938, -57.9646806 -34.8986265)",,
249718488,249718489,0,23128286,True,,,Calle 3,residential,40,139.436,"LINESTRING (-57.962523 -34.8985332, -57.9613878 -34.8993732)",,
249718488,249718497,0,285554860,True,,,Calle 34,residential,40,136.517,"LINESTRING (-57.962523 -34.8985332, -57.9615214 -34.8976208)",,
249718489,249718483,0,23128280,True,,,Calle 35,residential,40,139.506,"LINESTRING (-57.9613878 -34.8993732, -57.9624124 -34.9003048)",,
249718489,249718490,0,463546457,True,,,Calle 3,residential,40,135.926,"LINESTRING (-57.9613878 -34.8993732, -57.9602811 -34.900192)",,
249718490,249718499,0,285554872,True,,,Calle 36,residential,40,136.234,"LINESTRING (-57.9602811 -34.900192, -57.9592829 -34.8992805)",,
249718490,249718491,0,463546457,True,,,Calle 3,residential,40,139.603,"LINESTRING (-57.9602811 -34.900192, -57.9591444 -34.9010329)",,
249718491,249718481,0,463546452,True,,,Calle 37,residential,40,139.511,"LINESTRING (-57.9591444 -34.9010329, -57.9601687 -34.9019648)",,
249718491,249718492,0,463546457,True,,,Calle 3,residential,40,132.762,"LINESTRING (-57.9591444 -34.9010329, -57.9580635 -34.9018327)",,
249718492,249718480,0,283708193,True,1,,Avenida 38,secondary,60,139.26,"LINESTRING (-57.9580635 -34.9018327, -57.9590864 -34.9027626)",,
249718492,2760842094,0,463546457,True,,,Calle 3,residential,40,14.146,"LINESTRING (-57.9580635 -34.9018327, -57.9579483 -34.9019179)",,
249718495,2714068827,0,278134962,True,,,Calle 3,residential,40,126.214,"LINESTRING (-57.9567993 -34.9027681, -57.9558666 -34.903464, -57.955772 -34.9035286)",,
249718495,2714068806,0,285554883,True,,,Calle 39,residential,40,126.457,"LINESTRING (-57.9567993 -34.9027681, -57.9559428 -34.9019895, -57.9558711 -34.9019232)",,
249718496,3998261919,0,"[271826386, 444677333]",True,,,Calle 41,residential,40,139.21999999999997,"LINESTRING (-57.9545559 -34.9044279, -57.9551477 -34.9049659, -57.955225 -34.9050361, -57.9553724 -34.9051701, -57.9554633 -34.9052565, -57.9555719 -34.9053623)",,
249718496,249718568,0,271826388,True,,,Calle 3,residential,40,138.618,"LINESTRING (-57.9545559 -34.9044279, -57.9535474 -34.9051741, -57.9534273 -34.905263)",,
249718497,249718510,0,285554860,True,,,Calle 34,residential,40,136.647,"LINESTRING (-57.9615214 -34.8976208, -57.9605189 -34.8967075)",,
249718497,249718498,0,303073338,True,,,Calle 2,residential,40,139.557,"LINESTRING (-57.9615214 -34.8976208, -57.9603863 -34.8984625)",,
249718498,249718489,0,23128280,True,,,Calle 35,residential,40,136.37,"LINESTRING (-57.9603863 -34.8984625, -57.9613878 -34.8993732)",,
249718498,249718499,0,303073338,True,,,Calle 2,residential,40,135.644,"LINESTRING (-57.9603863 -34.8984625, -57.9592829 -34.8992805)",,
249718499,249718512,0,285554872,True,,,Calle 36,residential,40,136.727,"LINESTRING (-57.9592829 -34.8992805, -57.9582811 -34.8983657)",,
249718499,249718505,0,303073338,True,,,Calle 2,residential,40,139.852,"LINESTRING (-57.9592829 -34.8992805, -57.9581454 -34.900124)",,
249718505,249718491,0,23128282,True,,,Calle 37,residential,40,136.067,"LINESTRING (-57.9581454 -34.900124, -57.9591444 -34.9010329)",,
249718505,249718506,0,303073338,True,,,Calle 2,residential,40,132.819,"LINESTRING (-57.9581454 -34.900124, -57.9572336 -34.9008, -57.957065 -34.900925)",,
249718506,249718492,0,283708193,True,1,,Avenida 38,secondary,60,135.937,"LINESTRING (-57.957065 -34.900925, -57.9580635 -34.9018327)",,
249718506,2760842093,0,283708296,True,,,Calle 2,residential,40,14.147,"LINESTRING (-57.957065 -34.900925, -57.9569499 -34.9010103)",,
249718508,249718565,0,278134954,True,,,Calle 2,residential,40,136.89,"LINESTRING (-57.9546743 -34.9026977, -57.9535608 -34.9035233)",,
249718508,4421429443,0,444677332,True,,,Calle 40,residential,40,131.413,"LINESTRING (-57.9546743 -34.9026977, -57.9555732 -34.903491, -57.955653 -34.9035651)",,
249718510,6127586005,0,23128288,True,2,,Avenida 1,tertiary,60,139.471,"LINESTRING (-57.9605189 -34.8967075, -57.9616548 -34.8958677)",,
249718511,249718498,0,23128280,True,,,Calle 35,residential,40,136.719,"LINESTRING (-57.9593822 -34.8975495, -57.9603863 -34.8984625)",,
249718511,249718510,0,23128288,True,2,,Avenida 1,tertiary,60,139.688,"LINESTRING (-57.9593822 -34.8975495, -57.9604877 -34.8967314, -57.9605189 -34.8967075)",,
249718512,249718511,0,23128288,True,2,,Avenida 1,tertiary,60,135.35500000000002,"LINESTRING (-57.9582811 -34.8983657, -57.9593546 -34.8975699, -57.9593822 -34.8975495)",,
249718513,249718505,0,23128282,True,,,Calle 37,residential,40,136.995,"LINESTRING (-57.9571396 -34.8992089, -57.9581454 -34.900124)",,
249718513,249718512,0,23128288,True,2,,Avenida 1,tertiary,60,140.10199999999998,"LINESTRING (-57.9571396 -34.8992089, -57.9582268 -34.8984046, -57.9582811 -34.8983657)",,
249718516,3902339539,0,283164153,True,2,,Avenida 1,tertiary,,72.386,"LINESTRING (-57.9547933 -34.9009445, -57.9553826 -34.9005084)",,
249718517,249718516,0,283164153,True,2,,Avenida 1,tertiary,,138.643,"LINESTRING (-57.9536645 -34.9017797, -57.9547933 -34.9009445)",,
249718517,249718508,0,444677332,True,,,Calle 40,residential,40,137.477,"LINESTRING (-57.9536645 -34.9017797, -57.9546743 -34.9026977)",,
249718518,249718517,0,174260609,True,3,,Avenida 1,tertiary,,136.898,"LINESTRING (-57.9525499 -34.9026044, -57.9536645 -34.9017797)",,
249718518,249718565,0,23128301,True,,,Calle 41,residential,40,137.618,"LINESTRING (-57.9525499 -34.9026044, -57.9534245 -34.9033995, -57.9535608 -34.9035233)",,
249718520,249718522,0,23128291,True,,,Avenida 1,secondary_link,40,30.290000000000003,"LINESTRING (-57.9500478 -34.9044075, -57.9501142 -34.9043995, -57.9502713 -34.9043152, -57.9503073 -34.9043077, -57.9503472 -34.9043115)",,
249718520,250760973,0,"[270643024, 482520734]",True,3,,Avenida 1,secondary,,184.178,"LINESTRING (-57.9500478 -34.9044075, -57.9502043 -34.9042372, -57.9504138 -34.9040798, -57.9513772 -34.9033606, -57.9515489 -34.903345)",,
249718521,249718522,0,23128289,True,,,Avenida 1,residential,40,143.818,"LINESTRING (-57.9514878 -34.9034946, -57.951437 -34.9034762, -57.9513989 -34.9034718, -57.9513562 -34.9034786, -57.9504763 -34.9041427, -57.9504138 -34.9042093, -57.9503472 -34.9043115)",,
249718521,250760973,0,272086007,True,,,Calle 42,secondary_link,40,18.305,"LINESTRING (-57.9514878 -34.9034946, -57.9514955 -34.9034085, -57.9515082 -34.9033821, -57.9515489 -34.903345)",,
249718522,249718573,0,23128303,True,,,Calle 43,residential,40,131.515,"LINESTRING (-57.9503472 -34.9043115, -57.9513071 -34.9051942)",,
249718525,247814594,0,23187155,True,3,,Plaza Italia,secondary,,57.04,"LINESTRING (-57.9545312 -34.9111765, -57.9543839 -34.9109423, -57.9543537 -34.9107703, -57.9543405 -34.9106954)",,
249718529,249718459,0,173167557,True,,,Diagonal 108,residential,40,114.652,"LINESTRING (-57.9611078 -34.9055591, -57.9598507 -34.9055419)",,
249718529,2760842101,0,285554773,True,2,,Plaza General Olazábal,secondary,40,57.599000000000004,"LINESTRING (-57.9611078 -34.9055591, -57.9611368 -34.9055239, -57.9611745 -34.9054782, -57.9615583 -34.9051996)",,
249718530,249718462,0,51062917,True,,,Diagonal 107,residential,40,111.37,"LINESTRING (-57.9621407 -34.9048084, -57.9621945 -34.9038078)",,
249718530,247814535,0,481294408,True,2,,Plaza General Olazábal,secondary,40,60.214,"LINESTRING (-57.9621407 -34.9048084, -57.9623011 -34.9048884, -57.9625519 -34.9051256, -57.9626114 -34.9051807)",,
249718541,249416807,0,285554877,True,,,Calle 37,residential,40,138.323,"LINESTRING (-57.9653163 -34.9066479, -57.9663319 -34.9075719)",,
249718541,249718543,0,285555035,True,,,Calle 9,residential,40,138.048,"LINESTRING (-57.9653163 -34.9066479, -57.9664377 -34.9058139)",,
249718543,249417510,0,285554873,True,,,Calle 36,residential,40,138.22,"LINESTRING (-57.9664377 -34.9058139, -57.9654249 -34.9048891)",,
249718543,249417180,0,285555035,True,,,Calle 9,residential,40,137.71099999999998,"LINESTRING (-57.9664377 -34.9058139, -57.9666378 -34.9056651, -57.9675563 -34.9049819)",,
249718544,249718547,0,285554771,True,2,,Plaza General Olazábal,secondary,40,54.015,"LINESTRING (-57.9625314 -34.9061291, -57.9625136 -34.9061404, -57.9621745 -34.9063759, -57.9621267 -34.9064018, -57.9620645 -34.9064247)",,
249718547,249417537,0,51062857,True,,,Diagonal 107,residential,40,115.058,"LINESTRING (-57.9620645 -34.9064247, -57.9619559 -34.9074556)",,
249718547,2761285252,0,285554771,True,2,,Plaza General Olazábal,secondary,40,58.295,"LINESTRING (-57.9620645 -34.9064247, -57.9619594 -34.9063711, -57.9617095 -34.9061673, -57.9616545 -34.9061184, -57.9616 -34.9060682)",,
249718548,249767748,0,23156978,True,2,,Avenida 44,secondary,60,61.212,"LINESTRING (-57.9546117 -34.9101592, -57.9541514 -34.9097585)",,
249718548,2009737982,0,481151568,True,3,,Plaza Italia,secondary,,11.485,"LINESTRING (-57.9546117 -34.9101592, -57.9547052 -34.91009)",,
249718551,249718544,0,272456481,True,2,,Avenida 38,secondary,60,74.37,"LINESTRING (-57.9630777 -34.9066257, -57.9625314 -34.9061291)",,
249718551,249417537,0,272925104,True,,,Calle 8,residential,40,137.769,"LINESTRING (-57.9630777 -34.9066257, -57.9619559 -34.9074556)",,
249718552,2289312518,0,285555035,True,,,Calle 9,residential,40,15.009,"LINESTRING (-57.9640985 -34.9075536, -57.9642204 -34.9074629)",,
249718552,249718551,0,272456481,True,2,,Avenida 38,secondary,60,138.963,"LINESTRING (-57.9640985 -34.9075536, -57.9631832 -34.9067216, -57.9630777 -34.9066257)",,
249718553,249416826,0,549657415,True,,,Calle 10,residential,40,137.775,"LINESTRING (-57.9651127 -34.9084756, -57.9639932 -34.9093077)",,
249718553,249718552,0,272456481,True,2,,Avenida 38,secondary,60,138.072,"LINESTRING (-57.9651127 -34.9084756, -57.9642794 -34.907718, -57.9640985 -34.9075536)",,
249718559,249718553,0,272456481,True,2,,Avenida 38,secondary,60,141.205,"LINESTRING (-57.9661501 -34.9094184, -57.9651127 -34.9084756)",,
249718559,2289312520,0,285554781,True,,,Calle 11,residential,40,15.016,"LINESTRING (-57.9661501 -34.9094184, -57.9662721 -34.9093277)",,
249718560,2289312521,0,285554789,True,,,Calle 12,residential,40,15.015,"LINESTRING (-57.9671613 -34.9103376, -57.9672834 -34.910247)",,
249718560,249718559,0,272456481,True,2,,Avenida 38,secondary,60,137.656,"LINESTRING (-57.9671613 -34.9103376, -57.9663051 -34.9095594, -57.9661501 -34.9094184)",,
249718565,249718569,0,272586163,True,,,Calle 2,residential,40,138.619,"LINESTRING (-57.9535608 -34.9035233, -57.9524332 -34.9043593)",,
249718565,249718496,0,272586164,True,,,Calle 41,residential,40,135.471,"LINESTRING (-57.9535608 -34.9035233, -57.9545559 -34.9044279)",,
249718566,249718568,0,"[48392346, 270643028]",True,,,Calle 42,residential,40,139.269,"LINESTRING (-57.9544557 -34.9061888, -57.9543413 -34.9060938, -57.9541961 -34.9059619, -57.9541285 -34.9059004, -57.9539757 -34.9057615, -57.953879 -34.9056736, -57.9534273 -34.905263)",,
249718568,249718572,0,48316230,True,,,Calle 3,residential,40,138.433,"LINESTRING (-57.9534273 -34.905263, -57.9523001 -34.9060969)",,
249718568,249718569,0,48316235,True,,,Calle 42,residential,40,135.335,"LINESTRING (-57.9534273 -34.905263, -57.9524332 -34.9043593)",,
249718569,249718521,0,272586165,True,,,Calle 42,residential,40,129.142,"LINESTRING (-57.9524332 -34.9043593, -57.9514878 -34.9034946)",,
249718569,249718573,0,272586166,True,,,Calle 2,residential,40,138.434,"LINESTRING (-57.9524332 -34.9043593, -57.9513071 -34.9051942)",,
249718570,2714068818,0,270643026,True,,,Calle 43,residential,40,128.287,"LINESTRING (-57.9543699 -34.907978, -57.9553193 -34.9088294)",,
249718570,2009737979,0,285554945,True,,,Calle 5,residential,40,133.085,"LINESTRING (-57.9543699 -34.907978, -57.9532836 -34.9087773)",,
249718571,249718570,0,270643026,True,,,Calle 43,residential,40,142.238,"LINESTRING (-57.9533248 -34.9070284, -57.9543699 -34.907978)",,
249718572,249718571,0,272586168,True,,,Calle 43,residential,40,139.499,"LINESTRING (-57.9523001 -34.9060969, -57.9533248 -34.9070284)",,
249718572,2009737975,0,272586167,True,,,Calle 3,residential,40,135.715,"LINESTRING (-57.9523001 -34.9060969, -57.9513434 -34.9068047, -57.9511951 -34.9069145)",,
249718573,2009737974,0,272085976,True,,,Calle 2,residential,40,135.907,"LINESTRING (-57.9513071 -34.9051942, -57.9502016 -34.9060139)",,
249718573,249718572,0,272085977,True,,,Calle 43,residential,40,135.185,"LINESTRING (-57.9513071 -34.9051942, -57.9523001 -34.9060969)",,
249750041,249417211,0,23130493,True,,,Diagonal 77,residential,40,120.471,"LINESTRING (-57.9577975 -34.911109, -57.9591034 -34.9112733)",,
249750041,249417226,0,285554913,True,,,Calle 43,residential,40,93.131,"LINESTRING (-57.9577975 -34.911109, -57.9584907 -34.9117241)",,
249750042,249416861,0,23130493,True,,,Diagonal 77,residential,40,77.738,"LINESTRING (-57.9601775 -34.9114084, -57.9610195 -34.911518)",,
249750042,249417210,0,285554909,True,,,Calle 42,residential,30,77.33,"LINESTRING (-57.9601775 -34.9114084, -57.9596152 -34.9108878)",,
249750043,6127585997,0,23130493,True,,,Diagonal 77,residential,40,40.258,"LINESTRING (-57.9625586 -34.911708, -57.962995 -34.9117629)",,
249750043,249416369,0,285554902,True,,,Calle 41,residential,40,31.242,"LINESTRING (-57.9625586 -34.911708, -57.9627916 -34.911914)",,
249752836,249767964,0,292215320,True,,,Calle 50,residential,40,118.955,"LINESTRING (-57.9437158 -34.9093801, -57.9445902 -34.910174)",,
249752836,249752837,0,23130734,True,,,Diagonal 77,residential,40,150.252,"LINESTRING (-57.9437158 -34.9093801, -57.9450166 -34.9095444, -57.9453358 -34.9096181)",,
249752836,651272174,0,51065772,True,,,Doctor Alejandro Fleming,residential,40,112.221,"LINESTRING (-57.9437158 -34.9093801, -57.9436158 -34.9095001, -57.9435647 -34.9098187, -57.9436606 -34.9103555)",,
249752837,250019919,0,271454283,True,,,Calle 49,residential,40,135.784,"LINESTRING (-57.9453358 -34.9096181, -57.9443229 -34.908723)",,
249752837,249767964,0,460616654,True,,,Calle 2,residential,40,91.887,"LINESTRING (-57.9453358 -34.9096181, -57.9445902 -34.910174)",,
249752837,6127585990,0,23130734,True,,,Diagonal 77,residential,40,142.09799999999998,"LINESTRING (-57.9453358 -34.9096181, -57.9456443 -34.9096126, -57.9468813 -34.9097586)",,
249752849,6127585988,0,1088693212,True,,,Diagonal 77,residential,40,9.728,"LINESTRING (-57.948762 -34.9099918, -57.9488679 -34.9100024)",,
249752849,4439658889,0,283708237,True,3,,Diagonal 80,secondary,60,144.859,"LINESTRING (-57.948762 -34.9099918, -57.9487687 -34.90983, -57.9488458 -34.9086909)",,
249752849,249767896,0,283708328,True,,,Calle 47,residential,40,101.96000000000001,"LINESTRING (-57.948762 -34.9099918, -57.9486716 -34.9099177, -57.9480097 -34.9093136)",,
249752856,249752857,0,285554747,True,,,Diagonal 77,residential,40,134.679,"LINESTRING (-57.9492931 -34.9100664, -57.9507521 -34.9102548)",,
249752857,249752858,0,285554747,True,,,Diagonal 77,residential,40,45.61,"LINESTRING (-57.9507521 -34.9102548, -57.9512492 -34.9103003)",,
249752857,249768019,0,285554924,True,,,Calle 46,residential,40,34.561,"LINESTRING (-57.9507521 -34.9102548, -57.9510035 -34.9104874)",,
249752858,249768019,0,285554946,True,,,Calle 5,residential,40,30.574,"LINESTRING (-57.9512492 -34.9103003, -57.9510035 -34.9104874)",,
